SurveyID,Passcode,Progress,Duration (in seconds),Finished,RecordedDate,Q1_CoySH,Q2_CatSH,Q3_1_CoyNE,Q3_2_CoyBE,Q3_3_CoyWat,Q3_4_CoyFS,Q3_5_CoyFed,Q3_6_CoyPA,Q3_7_CoyOther,Q4_1_CatNE,Q4_2_CatBE,Q4_3_CatWat,Q4_4_CatFS,Q4_5_CatFed,Q4_6_CatTouch,Q4_7_CatPA,Q4_8_CatOther,Q5_1_MyCat,Q5_2_NeighCat,Q5_3_Stray,Q5_4_Unsure,Q6_1_CoyTh,Q6_2_CoyIH,Q6_3_CoyIE,Q6_4_CoyThCat,Q6_5_CoyEF,Q6_6_CoyFM,Q6_7_CoyBeau,Q6_8_CoyKO,Q7_1_CatThB,Q7_2_CatRod,Q7_3_CatIH,Q7_4_CatWO,Q7_5_CatFM,Q7_6_CatBeau,Q7_7_CatKO,Q8_1_GenN,Q8_2_GenGS,Q8_3_GenECoy,Q8_4_GenECat,Q8_5_GenVeg,Q8_6_GenYard,Q8_7_GenUY,Q9_1_CatOut,Q9_2_TreeVeg,Q9_3_Exter,Q9_4_Trap,Q9_5_Lights,Q9_6_PetFood,Q9_7_DogOff,Q9_8_LockTrash,Q9_9_Prune,Q9_10_PestHerb,Q9_11_CreateHab,Q9_12_Other,Q10_1_Bbath,Q10_2_Bfeed,Q10_3_Fence,Q10_4_Flower,Q10_5_Fruit,Q10_6_Water,Q10_7_Veg,Q10_8_Wind,Q10_9_Woodpile,Q10_10_Other,Q11_1_Grass,Q11_2_Hardscape,Q11_3_Veg,Q11_4_Mulch,Q11_5_Shrub,Q11_6_Tree,Q11_7_Other,Q12_1_WLove,Q12_2_WProtect,Q12_3_WUse,Q12_4_WControl,Q12_5_WEmbrace,Q12_6_WExplore,Q12_7_WStudy,Q12_8_WAvoid,Q12_9_WCare,Q12_10_WIgnore,Q12_11_WUnderst,Q12_12_WAdmire,Q12_13_WRespect,Q13_Age,Q14_1_Female,Q14_2_Male,Q14_3_Non,Q14_4_NA,Q15_Place,Camera_Site_ID,Latitude,Longitude,TotalCoyotes,TotalCats,OBJECTID,Join_Count,TARGET_FID,COUNTY,POP_INC,INC_0_P,INC_50_P,INC_100_P,INC_125_P,INC_150_P,INC_185_P,INC_200_P,LOW_INC_P,OBJECTID_1,Join_Count_1,TARGET_FID_1,COUNTY_1,POP,WHITE_A_P,BLACK_A_P,AIAN_A_P,ASIAN_A_P,NHPI_A_P,OTHER_A_P,MULTI_P,WHITE_NH_P,BLACK_NH_P,AIAN_NH_P,ASIAN_NH_P,NHPI_NH_P,OTHER_NH_P,MULTI_NH_P,HISPANIC_P,WHITE_C_P,BLACK_C_P,AIAN_C_P,ASIAN_C_P,NHPI_C_P,OTHER_C_P,POC_P,OBJECTID_12,Join_Count_12,TARGET_FID_12,COUNTY_12,POP_1,AGE_0_P,AGE_5_P,AGE_18_P,AGE_35_P,AGE_65_P,AGE_75_P,MALE_P,FEMALE_P,POP_C_1,OBJECTID_12_13,Join_Count_12_13,COUNTY_12_13,POP_25,ED_LT_HS_P,ED_HS_P,ED_ASSOC_P,ED_BACH_P,ED_GRAD_P,AREA_12_13
191,4911,100,201,1,12/13/24 13:05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,-1,-1,1,0,1,0,-1,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,60,10,0,10,80,25,0,2,2,2,1,2,2,2,-1,2,-1,2,2,2,5,1,0,0,0,9,POOR-E01-OB28,45.4843,-123,1.2097,3.2258,1,2,1,51,3284,6.1,5.7,4,1.9,4.4,1,77.1,22.9,1,2,1,51,3284,81.7,1,0,1.8,0,7.3,8.6,81.1,1,0,1.8,0,2.1,4.2,10.2,90.3,1,1.1,5.4,0,11.1,18.9,1,2,1,078,3284,2.1,15.7,29.7,35.6,10.4,6.7,47.8,52.2,8.1,1,2,51,2457,3.9,9.2,26.4,30.7,29.9,12641185.98
192,4881,100,310,1,12/13/24 13:05,2,104,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-1,2,2,0,-1,-1,2,-1,2,-1,-1,2,-1,-1,2,2,2,2,-1,2,2,2,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,5,25,5,0,40,25,0,2,2,-1,-1,2,2,1,0,2,-1,2,2,2,4,1,0,0,0,8,POOR-E01-OB16,45.4843,-123,1.2097,3.2258,1,2,1,51,3284,6.1,5.7,4,1.9,4.4,1,77.1,22.9,1,2,1,51,3284,81.7,1,0,1.8,0,7.3,8.6,81.1,1,0,1.8,0,2.1,4.2,10.2,90.3,1,1.1,5.4,0,11.1,18.9,1,2,1,066,3284,2.1,15.7,29.7,35.6,10.4,6.7,47.8,52.2,8.1,1,2,51,2457,3.9,9.2,26.4,30.7,29.9,12641185.98
193,4884,100,522,1,12/13/24 13:05,6,104,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,-1,1,1,-1,-1,-1,1,-1,2,0,-1,2,-1,0,1,2,2,2,-1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,20,20,0,10,30,20,0,2,2,-1,-1,1,1,1,-1,1,0,1,1,1,5,0,1,0,0,8,POOR-E01-OB18,45.4843,-123,1.2097,3.2258,1,2,1,51,3284,6.1,5.7,4,1.9,4.4,1,77.1,22.9,1,2,1,51,3284,81.7,1,0,1.8,0,7.3,8.6,81.1,1,0,1.8,0,2.1,4.2,10.2,90.3,1,1.1,5.4,0,11.1,18.9,1,2,1,068,3284,2.1,15.7,29.7,35.6,10.4,6.7,47.8,52.2,8.1,1,2,51,2457,3.9,9.2,26.4,30.7,29.9,12641185.98
194,4877,100,986,1,12/13/24 13:05,1,52,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,2,1,-1,-1,2,-1,1,2,1,1,-1,1,-1,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,15,5,15,5,35,25,0,2,2,-1,-1,1,1,1,-1,1,-1,2,2,2,3,1,0,0,0,9,POOR-E01-OB15,45.4843,-123,1.2097,3.2258,1,2,1,51,3284,6.1,5.7,4,1.9,4.4,1,77.1,22.9,1,2,1,51,3284,81.7,1,0,1.8,0,7.3,8.6,81.1,1,0,1.8,0,2.1,4.2,10.2,90.3,1,1.1,5.4,0,11.1,18.9,1,2,1,065,3284,2.1,15.7,29.7,35.6,10.4,6.7,47.8,52.2,8.1,1,2,51,2457,3.9,9.2,26.4,30.7,29.9,12641185.98
195,9643,100,472,1,12/13/24 14:21,0,104,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,-1,2,2,0,-1,-1,2,-1,2,0,-1,2,-1,-1,1,2,-1,2,-1,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,75,10,0,0,10,5,0,2,2,-1,-1,2,2,2,1,2,-1,2,2,2,5,0,1,0,0,15,POOR-E21-BAR,45.481,-122,0.4032,4.2339,5,3,18,51,7664,8.8,6.7,16.2,3.4,9.5,4.2,51.2,48.8,5,3,18,51,7664,80.3,0,1.8,2.8,0,3.7,11.2,66.4,0,1.8,2.8,0,1,3.4,25,91.2,1.2,3.4,3.8,1,11.8,33.6,5,3,18,062,7664,9.3,19.4,24.2,39.8,4.1,3.3,47.8,52.2,10.9,5,3,51,4538,17.6,30,33.8,17.1,1.5,30292872.59
196,1933,100,373,1,12/13/24 14:21,26,104,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,-1,2,2,-1,-1,2,1,-1,-1,1,-1,2,2,0,1,2,2,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,50,10,5,0,20,15,0,2,2,2,0,2,2,2,-1,2,-1,2,2,2,2,1,0,0,0,5,POOR-W01-GHP,45.4758,-123,4.6371,0,8,4,24,51,2432,6.3,2.4,2.5,1,9.3,2.2,76.6,23.4,8,4,24,51,2543,82,4.2,0,3.2,0,3.1,7.4,71.6,4.2,0,3.2,0,1,6.7,13.6,89.4,4.8,5.4,4.1,0,4.5,28.4,8,4,24,076,2543,1.9,10.9,47.6,32.8,6.6,0,52.9,47.1,11,8,4,51,2056,0,5.3,28.2,40.2,26,8465182.576
197,7369,100,180,1,12/13/24 14:21,0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,-1,-1,1,-1,0,1,-1,0,2,2,2,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,50,50,0,25,10,0,0,2,2,2,1,1,2,2,-1,0,-1,2,1,2,-99,-99,-99,-99,-99,-99,POOR-E10-FFP,45.475,-123,1.4113,0,3,4,8,51,5394,6.4,12.1,6.2,3.8,6,4.7,60.7,39.3,3,4,8,51,5577,66.4,4.6,5.3,16,0,2,5.6,60.5,4,1.2,16,0,0,3.5,14.6,70.7,6.6,7.1,16.4,0,5,39.5,3,4,8,064,5577,5.2,18.5,21.2,47,5.5,2.7,54.3,45.7,6.7,3,4,51,4033,10.6,30.8,26,21,11.5,21882549.9
198,1938,100,217,1,12/13/24 14:21,104,104,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,-1,-1,1,2,0,-1,1,-1,1,2,-1,1,2,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,20,0,0,70,10,0,1,1,0,0,1,1,1,-1,0,-1,1,1,1,5,1,0,0,0,5,POOR-W01-GHP,45.4758,-123,4.6371,0,8,4,24,51,2432,6.3,2.4,2.5,1,9.3,2.2,76.6,23.4,8,4,24,51,2543,82,4.2,0,3.2,0,3.1,7.4,71.6,4.2,0,3.2,0,1,6.7,13.6,89.4,4.8,5.4,4.1,0,4.5,28.4,8,4,24,077,2543,1.9,10.9,47.6,32.8,6.6,0,52.9,47.1,11,8,4,51,2056,0,5.3,28.2,40.2,26,8465182.576
199,7345,100,185,1,12/13/24 14:21,6,104,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,2,-1,1,2,-1,0,0,0,0,-1,2,-1,2,2,0,2,2,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,75,15,2,0,3,5,0,2,2,2,2,2,2,2,2,2,-1,2,2,2,2,0,1,0,0,11,POOR-E10-FFP,45.475,-123,1.4113,0,3,4,8,51,5394,6.4,12.1,6.2,3.8,6,4.7,60.7,39.3,3,4,8,51,5577,66.4,4.6,5.3,16,0,2,5.6,60.5,4,1.2,16,0,0,3.5,14.6,70.7,6.6,7.1,16.4,0,5,39.5,3,4,8,059,5577,5.2,18.5,21.2,47,5.5,2.7,54.3,45.7,6.7,3,4,51,4033,10.6,30.8,26,21,11.5,21882549.9
200,5873,100,424,1,12/13/24 14:21,6,26,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,-1,0,1,-1,-1,0,0,-1,2,2,-1,-1,2,-1,1,1,-1,1,1,2,2,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,20,5,5,60,5,10,1,1,1,1,1,1,1,-1,0,-1,0,0,1,5,1,0,0,0,10,POOR-E03-JCP,45.4611,-123,3.2258,0.2016,2,4,3,5,4341,4,3.2,2.4,2.2,2.9,1,84.8,15.2,2,4,3,5,4351,78.5,3.5,1.5,4.4,0,2.2,9.9,75,3.5,1,4.4,0,0,7.3,9.1,88.4,6.6,4.4,6.4,0,4.4,25,2,4,3,017,4351,6.2,12.8,17.7,45.2,9.1,8.9,47.3,52.7,6.6,2,4,5,3292,4.8,18.7,34.2,27.9,14.3,46456132.81
201,5843,100,246,1,12/13/24 14:21,6,104,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,-1,1,2,1,-1,-1,2,-1,2,0,-1,2,-1,1,0,2,2,2,-1,2,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,20,20,10,10,20,20,0,2,2,-1,-1,2,2,2,-1,1,-1,2,2,2,4,1,0,0,0,8,POOR-E03-JCP,45.4611,-123,3.2258,0.2016,2,4,3,5,4341,4,3.2,2.4,2.2,2.9,1,84.8,15.2,2,4,3,5,4351,78.5,3.5,1.5,4.4,0,2.2,9.9,75,3.5,1,4.4,0,0,7.3,9.1,88.4,6.6,4.4,6.4,0,4.4,25,2,4,3,006,4351,6.2,12.8,17.7,45.2,9.1,8.9,47.3,52.7,6.6,2,4,5,3292,4.8,18.7,34.2,27.9,14.3,46456132.81
202,5849,100,146,1,12/13/24 14:21,0,104,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1,2,2,1,-1,-1,2,-1,1,1,-1,1,-1,1,-1,2,2,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,60,20,0,0,10,10,0,2,2,0,-1,2,2,2,1,2,-1,2,2,2,5,0,1,0,0,8,POOR-E03-JCP,45.4611,-123,3.2258,0.2016,2,4,3,5,4341,4,3.2,2.4,2.2,2.9,1,84.8,15.2,2,4,3,5,4351,78.5,3.5,1.5,4.4,0,2.2,9.9,75,3.5,1,4.4,0,0,7.3,9.1,88.4,6.6,4.4,6.4,0,4.4,25,2,4,3,007,4351,6.2,12.8,17.7,45.2,9.1,8.9,47.3,52.7,6.6,2,4,5,3292,4.8,18.7,34.2,27.9,14.3,46456132.81
203,3526,100,231,1,12/13/24 14:21,26,104,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,-1,0,0,1,-1,0,-1,0,1,-1,0,0,-1,0,-1,1,1,-1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,45,10,15,5,15,10,0,1,1,0,0,0,1,1,-1,1,-1,1,1,1,3,1,0,0,0,7,POOR-S01-GBP,45.472,-123,1.0081,0.6048,7,6,20,51,3269,3.1,2.7,1.2,1.9,1.8,0,88.9,11.1,7,6,20,51,3386,74.5,3,0,10.7,0,0,11.7,73.5,3,0,10.7,0,0,10.4,2.4,86.3,5.2,0,18.7,0,1.5,26.5,7,6,20,065,3386,2.3,20.7,15.7,41.3,11.4,8.6,44.6,55.4,9.2,7,6,51,2404,1,11.4,19.8,40.3,27.9,19944172.83
204,3561,100,173,1,12/13/24 14:21,0,104,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,-1,1,1,-1,-1,-1,0,-1,2,0,1,0,-1,0,-1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,40,10,20,0,15,15,0,0,1,0,0,0,1,1,-1,-1,0,0,0,0,5,1,0,0,0,7,POOR-S01-GBP,45.472,-123,1.0081,0.6048,7,6,20,51,3269,3.1,2.7,1.2,1.9,1.8,0,88.9,11.1,7,6,20,51,3386,74.5,3,0,10.7,0,0,11.7,73.5,3,0,10.7,0,0,10.4,2.4,86.3,5.2,0,18.7,0,1.5,26.5,7,6,20,077,3386,2.3,20.7,15.7,41.3,11.4,8.6,44.6,55.4,9.2,7,6,51,2404,1,11.4,19.8,40.3,27.9,19944172.83
205,3507,100,471,1,12/13/24 14:21,6,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,2,2,1,-1,-1,2,-1,1,0,-1,2,-1,0,-1,2,2,2,0,2,2,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,8,20,0,12,20,40,0,2,2,-1,-1,2,2,2,2,2,0,2,1,2,5,1,0,0,0,7,POOR-S01-GBP,45.472,-123,1.0081,0.6048,7,6,20,51,3269,3.1,2.7,1.2,1.9,1.8,0,88.9,11.1,7,6,20,51,3386,74.5,3,0,10.7,0,0,11.7,73.5,3,0,10.7,0,0,10.4,2.4,86.3,5.2,0,18.7,0,1.5,26.5,7,6,20,057,3386,2.3,20.7,15.7,41.3,11.4,8.6,44.6,55.4,9.2,7,6,51,2404,1,11.4,19.8,40.3,27.9,19944172.83
206,5932,100,192,1,12/13/24 14:21,1,104,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,2,2,1,-1,1,1,-1,2,-1,-1,1,-1,1,-1,2,2,2,1,1,2,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,30,10,10,1,40,9,0,2,2,-1,-1,2,2,1,-1,2,-1,2,2,2,4,1,0,0,0,8,POOR-E03-JCP,45.4611,-123,3.2258,0.2016,2,4,3,5,4341,4,3.2,2.4,2.2,2.9,1,84.8,15.2,2,4,3,5,4351,78.5,3.5,1.5,4.4,0,2.2,9.9,75,3.5,1,4.4,0,0,7.3,9.1,88.4,6.6,4.4,6.4,0,4.4,25,2,4,3,034,4351,6.2,12.8,17.7,45.2,9.1,8.9,47.3,52.7,6.6,2,4,5,3292,4.8,18.7,34.2,27.9,14.3,46456132.81
207,3550,100,229,1,12/13/24 14:21,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,-1,0,-1,-1,1,0,0,-1,0,-1,1,1,-1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,60,20,0,0,10,10,0,2,2,-1,1,2,2,2,-1,2,-1,2,2,2,5,0,1,0,0,7,POOR-S01-GBP,45.472,-123,1.0081,0.6048,7,6,20,51,3269,3.1,2.7,1.2,1.9,1.8,0,88.9,11.1,7,6,20,51,3386,74.5,3,0,10.7,0,0,11.7,73.5,3,0,10.7,0,0,10.4,2.4,86.3,5.2,0,18.7,0,1.5,26.5,7,6,20,069,3386,2.3,20.7,15.7,41.3,11.4,8.6,44.6,55.4,9.2,7,6,51,2404,1,11.4,19.8,40.3,27.9,19944172.83
208,1003,100,180,1,12/13/24 14:21,104,52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,2,1,-1,0,1,1,2,1,0,1,-1,1,-1,2,2,1,0,0,2,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,25,10,0,15,20,30,0,2,2,-1,1,1,1,2,0,0,-1,1,2,2,5,0,1,0,0,13,POOR-E18-SW11,45.4946,-122,4.2339,1.8142,4,3,15,51,5779,13.2,5.6,10.5,7.1,6.1,1.5,56.1,43.9,4,3,15,51,5876,73.5,4.7,3.2,2.4,0,5.3,10.8,68.5,3.2,0,2.4,0,0,9.3,16.2,84.4,8.5,6.3,5,0,7.3,31.5,4,3,15,055,5876,6.8,10.5,24,40.2,9.8,8.6,44.2,55.8,7,4,3,51,4472,12.3,28.1,33.7,13.5,12.4,30990375.08
209,4907,100,427,1,12/22/24 23:38,0.5,52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,-1,0,1,0,-1,-1,0,-1,1,1,1,1,-1,-1,-1,1,1,0,-1,2,1,-1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,25,15,10,25,25,0,2,2,-1,-1,0,1,1,-1,1,-1,1,1,1,4,1,0,0,0,8,POOR-E01-OB24,45.4843,-123,1.2097,3.2258,1,2,1,51,3284,6.1,5.7,4,1.9,4.4,1,77.1,22.9,1,2,1,51,3284,81.7,1,0,1.8,0,7.3,8.6,81.1,1,0,1.8,0,2.1,4.2,10.2,90.3,1,1.1,5.4,0,11.1,18.9,1,2,1,074,3284,2.1,15.7,29.7,35.6,10.4,6.7,47.8,52.2,8.1,1,2,51,2457,3.9,9.2,26.4,30.7,29.9,12641185.98
210,4829,100,440,1,12/23/24 13:32,2,104,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,-1,0,1,1,0,-1,1,-1,1,1,0,1,-1,1,-1,2,1,-1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,60,5,5,0,5,5,20,2,2,2,2,2,2,2,-1,2,-1,2,2,2,4,0,1,0,0,8,POOR-E01-OB5,45.4843,-123,1.2097,3.2258,1,2,1,51,3284,6.1,5.7,4,1.9,4.4,1,77.1,22.9,1,2,1,51,3284,81.7,1,0,1.8,0,7.3,8.6,81.1,1,0,1.8,0,2.1,4.2,10.2,90.3,1,1.1,5.4,0,11.1,18.9,1,2,1,055,3284,2.1,15.7,29.7,35.6,10.4,6.7,47.8,52.2,8.1,1,2,51,2457,3.9,9.2,26.4,30.7,29.9,12641185.98
211,5889,100,885,1,12/29/24 21:32,0,104,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,1,1,-1,-1,1,0,1,1,1,1,-1,1,0,2,2,-1,0,2,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,50,20,5,5,10,10,0,2,2,-1,0,2,2,2,-1,2,1,1,2,2,4,0,1,0,0,10,POOR-E03-JCP,45.4611,-123,3.2258,0.2016,2,4,3,5,4341,4,3.2,2.4,2.2,2.9,1,84.8,15.2,2,4,3,5,4351,78.5,3.5,1.5,4.4,0,2.2,9.9,75,3.5,1,4.4,0,0,7.3,9.1,88.4,6.6,4.4,6.4,0,4.4,25,2,4,3,025,4351,6.2,12.8,17.7,45.2,9.1,8.9,47.3,52.7,6.6,2,4,5,3292,4.8,18.7,34.2,27.9,14.3,46456132.81
212,4849,100,783,1,1/2/25 11:17,6,104,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1,2,2,0,-1,-1,2,0,2,-1,-1,1,-1,0,1,2,2,0,-1,2,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,10,15,10,20,10,25,10,0,2,0,-1,2,2,1,-1,1,-1,1,0,2,5,0,0,0,1,9,POOR-E01-OB9,45.4843,-123,1.2097,3.2258,1,2,1,51,3284,6.1,5.7,4,1.9,4.4,1,77.1,22.9,1,2,1,51,3284,81.7,1,0,1.8,0,7.3,8.6,81.1,1,0,1.8,0,2.1,4.2,10.2,90.3,1,1.1,5.4,0,11.1,18.9,1,2,1,059,3284,2.1,15.7,29.7,35.6,10.4,6.7,47.8,52.2,8.1,1,2,51,2457,3.9,9.2,26.4,30.7,29.9,12641185.98
213,1874,100,250,1,1/8/25 17:58,104,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,-1,1,2,-1,-1,1,0,2,1,1,2,-1,1,-1,2,2,-1,-1,2,2,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,10,25,5,20,30,10,0,2,2,-1,1,1,2,1,-1,0,-1,1,2,2,3,0,1,0,0,5,POOR-W01-GHP,45.4758,-123,4.6371,0,8,4,24,51,2432,6.3,2.4,2.5,1,9.3,2.2,76.6,23.4,8,4,24,51,2543,82,4.2,0,3.2,0,3.1,7.4,71.6,4.2,0,3.2,0,1,6.7,13.6,89.4,4.8,5.4,4.1,0,4.5,28.4,8,4,24,057,2543,1.9,10.9,47.6,32.8,6.6,0,52.9,47.1,11,8,4,51,2056,0,5.3,28.2,40.2,26,8465182.576
214,3565,100,334,1,1/8/25 17:58,26,26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,-1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,-1,-1,1,2,2,1,-1,2,2,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,5,0,25,50,20,0,2,1,0,1,1,2,1,-1,0,-1,1,1,1,5,1,0,0,0,7,POOR-S01-GBP,45.472,-123,1.0081,0.6048,7,6,20,51,3269,3.1,2.7,1.2,1.9,1.8,0,88.9,11.1,7,6,20,51,3386,74.5,3,0,10.7,0,0,11.7,73.5,3,0,10.7,0,0,10.4,2.4,86.3,5.2,0,18.7,0,1.5,26.5,7,6,20,078,3386,2.3,20.7,15.7,41.3,11.4,8.6,44.6,55.4,9.2,7,6,51,2404,1,11.4,19.8,40.3,27.9,19944172.83
215,1879,100,194,1,1/8/25 17:58,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-99,-99,-99,-99,1,-1,-1,1,1,1,0,0,0,-1,-1,1,0,0,0,-1,1,-1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,10,10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,5,POOR-W01-GHP,45.4758,-123,4.6371,0,8,4,24,51,2432,6.3,2.4,2.5,1,9.3,2.2,76.6,23.4,8,4,24,51,2543,82,4.2,0,3.2,0,3.1,7.4,71.6,4.2,0,3.2,0,1,6.7,13.6,89.4,4.8,5.4,4.1,0,4.5,28.4,8,4,24,059,2543,1.9,10.9,47.6,32.8,6.6,0,52.9,47.1,11,8,4,51,2056,0,5.3,28.2,40.2,26,8465182.576
216,3505,100,417,1,1/8/25 17:58,104,104,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,-1,2,2,1,-1,-1,2,-1,2,0,0,0,-1,0,0,2,2,2,0,2,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,10,10,30,30,10,2,2,0,0,1,1,1,0,0,0,2,2,2,5,0,1,0,0,7,POOR-S01-GBP,45.472,-123,1.0081,0.6048,7,6,20,51,3269,3.1,2.7,1.2,1.9,1.8,0,88.9,11.1,7,6,20,51,3386,74.5,3,0,10.7,0,0,11.7,73.5,3,0,10.7,0,0,10.4,2.4,86.3,5.2,0,18.7,0,1.5,26.5,7,6,20,056,3386,2.3,20.7,15.7,41.3,11.4,8.6,44.6,55.4,9.2,7,6,51,2404,1,11.4,19.8,40.3,27.9,19944172.83
217,5872,100,259,1,1/8/25 17:59,0,104,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,-1,0,0,1,1,1,1,-1,1,1,-1,1,-1,1,-1,1,1,-1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,5,10,5,20,40,20,0,2,2,0,-1,1,1,1,-1,1,1,1,1,1,4,0,1,0,0,10,POOR-E03-JCP,45.4611,-123,3.2258,0.2016,2,4,3,5,4341,4,3.2,2.4,2.2,2.9,1,84.8,15.2,2,4,3,5,4351,78.5,3.5,1.5,4.4,0,2.2,9.9,75,3.5,1,4.4,0,0,7.3,9.1,88.4,6.6,4.4,6.4,0,4.4,25,2,4,3,016,4351,6.2,12.8,17.7,45.2,9.1,8.9,47.3,52.7,6.6,2,4,5,3292,4.8,18.7,34.2,27.9,14.3,46456132.81
